gene,log2FoldChange,pvalue,padj
GENE_00404,0.7989766917045662,1.808511132511945e-05,0.0007021462122856949
GENE_00405,0.573211502202347,0.002374272121838586,0.009815097651255005
GENE_00406,0.5500101631752337,0.00851661535782743,0.021398841441742835
GENE_00407,0.49851274054301786,0.01881537157628416,0.0368567513737202
GENE_00408,0.8474623321308394,2.6377230473795988e-05,0.0008554001669947282
GENE_00409,0.5612190452980759,0.006479675496048115,0.018024132116962768
GENE_00410,0.6011300430253588,0.007825472909198373,0.020336468059247333
GENE_00411,0.2868798763364051,0.10879517802438733,0.1383282619509057
GENE_00412,0.6808549288272099,0.0009631480039613351,0.005938027151426233
GENE_00413,0.08527936908276246,0.6512793423882286,0.665725587640017
GENE_00414,0.3449642762176319,0.13462925678728999,0.16480506400696535
GENE_00415,0.3753529077393276,0.09511826193165926,0.12459819482795292
GENE_00416,0.7731033183958687,0.0011247332209177007,0.00645285841031383
GENE_00417,0.630358901994585,0.006138966380881105,0.017476011719315326
GENE_00418,0.4033323564007958,0.09791148256217992,0.12733968339469362
GENE_00419,0.43207708589505334,0.0364648339959232,0.059253873896527795
GENE_00420,0.31439038173790745,0.15079011800479483,0.180998821275711
GENE_00421,0.6144688270568608,0.0020095954204099463,0.009003563711514097
GENE_00422,0.7085494003095825,0.0025121797749333547,0.010113445148685002
GENE_00423,0.26765799089034203,0.14319627758254858,0.17317676849024213
GENE_00424,0.6442383355151007,0.0006722848339342262,0.004874065395329049
GENE_00425,0.5486698448042144,0.022063545113456297,0.04110198419049235
GENE_00426,0.62988839342737,0.0031376950593425797,0.011478724610491656
GENE_00427,0.26935131905188126,0.25796802648721123,0.2865674588838161
GENE_00428,0.2392746971562154,0.23067768830770038,0.2603585646813774
GENE_00429,0.6409997758693482,0.002124789066553386,0.009298858059314598
GENE_00430,0.8466772959799256,0.0003519865062525858,0.0034542346050302824
GENE_00431,0.7657857250931634,0.0003936010699778192,0.0036621994143947695
GENE_00432,0.5467534528414566,0.005313507850288304,0.01589918566812778
GENE_00433,0.5785301369864282,0.002598064078307982,0.010304073903098404
GENE_00434,0.0715589943691528,0.7100342968866562,0.7223871165801773
GENE_00435,0.945453120022079,8.911595251221327e-05,0.0015985357789664403
GENE_00436,0.7285954126407876,0.00016837722664898473,0.0023128739924311087
GENE_00437,0.36361161913758977,0.08490930626149963,0.11380419013738055
GENE_00438,0.3814065813061749,0.04847653967738044,0.07337148430056069
GENE_00439,0.48219551339716826,0.022406997119456724,0.0415251985164135
GENE_00440,0.5241050356739576,0.011459857384635279,0.026272025182565977
GENE_00441,0.3234743315331965,0.08497294709341294,0.11387422553392246
GENE_00442,0.38051593488233326,0.1012611392866964,0.13089599183905948
GENE_00443,0.59381779850015,0.0059704271557964915,0.017161331290015784
GENE_00444,0.8723224825588165,0.0001098394040570603,0.0018367793320578647
GENE_00445,0.42137406968199365,0.05437082935035549,0.07992184234948624
GENE_00446,0.8091276202461044,9.30533752553881e-05,0.0016260761568253038
GENE_00447,0.626956460644637,0.0005951176709754042,0.0045533104129717224
GENE_00448,0.5097996263683902,0.009205110953570897,0.022534569662581876
GENE_00449,0.40927876559387766,0.03711103866400765,0.059982283277853
GENE_00450,0.6913322328540215,0.0014697098845484339,0.007470991122235475
GENE_00451,0.7154432267996702,8.133141256300738e-05,0.0015052086633837148
GENE_00452,0.2999732198195142,0.14420413938574486,0.17415958863012665
GENE_00453,0.6017530601635954,0.00781848498363303,0.020323589767696985
GENE_00454,0.2774722772529312,0.18487875173857662,0.2154764006277117
GENE_00455,0.25502477261357814,0.25336450192642046,0.28217452046599895
GENE_00456,0.3562071185836748,0.04820042615380723,0.07304201568996398
GENE_00457,0.5558432881688633,0.002924108470392293,0.011038537072073586
GENE_00458,0.784549316833334,0.0004349034160986095,0.003835696880382992
GENE_00459,0.45503589874845574,0.02676060451547526,0.047320045994573075
GENE_00460,0.4040817685610447,0.06312506213938153,0.0898061030607248
GENE_00461,0.5542220681797101,0.004471689351415751,0.01425921349303492
GENE_00462,0.3652418770303063,0.10341545747702774,0.1330102346971418
GENE_00463,0.5127146575974981,0.010222541183472295,0.02423452469127179
GENE_00464,0.40136339399740706,0.054394397841078274,0.07994473521616442
GENE_00465,0.8148653939623252,0.00016378743012003134,0.002291107381639905
GENE_00466,0.37100259481276865,0.08836789873277369,0.11747925915019103
GENE_00467,0.5726064416283849,0.009022599689273821,0.02223958513501065
GENE_00468,0.1806204733497827,0.3396516160105596,0.3663987227729877
GENE_00469,0.34296807454674116,0.1200587180937048,0.14973649051347568
GENE_00470,0.6597301541910223,0.003369543415207765,0.011961460472871015
GENE_00471,0.3522382494753913,0.0928776562088598,0.12241683960572003
GENE_00472,0.436416648206019,0.048004530051801365,0.0728445069071341
GENE_00473,0.35825497152168406,0.09377159584459556,0.12333236625389152
GENE_00474,0.25926956462837136,0.19986431371430127,0.22991408456723947
GENE_00475,0.5453439985685815,0.011705632262305971,0.026599293166803123
GENE_00476,0.7172861394152399,0.001064865470551126,0.006275178290285093
GENE_00477,1.0149059712329747,1.1703648123497008e-06,0.00017468131527607474
GENE_00478,0.5784574237525142,0.0018372825449159277,0.008549476709706504
GENE_00479,0.16867213968102668,0.4298988224903837,0.4531929395850555
GENE_00480,0.5302108421105043,0.013871716694609532,0.029889499449708107
GENE_00481,0.6853545922276973,0.001181000259736389,0.006657273166495992
GENE_00482,0.28798579485483167,0.13953570480033303,0.1697101736807748
GENE_00483,0.5301025879985062,0.019966236166318124,0.03837446889547977
GENE_00484,0.573544269067737,0.013900819975094975,0.029932859550161447
GENE_00485,0.3401233452816186,0.07892377606583713,0.1076429024356753
GENE_00486,0.6661698788716564,0.002342720563297875,0.009749915621662102
GENE_00487,0.6027679613167232,0.006649953709277825,0.018310268153388223
GENE_00488,0.5350021075418168,0.008766678614616497,0.0218182184042394
GENE_00489,0.41488541426903236,0.06344604866095607,0.09015757785663342
GENE_00490,0.8458267623342719,4.5817557258651176e-05,0.0010776804461366562
GENE_00491,0.9809958730958268,8.135597816410457e-05,0.0015052086633837148
GENE_00492,0.3689645839367506,0.06089236650003532,0.0872633512468262
GENE_00493,0.6879226032877961,0.0015165042534443403,0.007585740450930917
GENE_00494,0.5064032602397166,0.025442665020960254,0.04556351185702051
GENE_00495,0.6624561116092016,0.0017835738278875702,0.008379131916924522
GENE_00496,0.4410377755717718,0.06525470426989555,0.09207662518681466
GENE_00497,0.3439544349939432,0.12246138123996883,0.1522204863144423
GENE_00498,0.353517318880602,0.07108620345396179,0.09879944885887669
GENE_00499,0.8658761296838797,1.827438414099301e-05,0.0007028609284997312
GENE_00500,0.40866478017160013,0.08886639772151837,0.11793815225151742
GENE_00501,0.33107544938102684,0.12972450140436032,0.1598379761019718
GENE_00502,0.5698276837604617,0.017008709837911532,0.03436921462143363
GENE_00503,0.5406114204962362,0.018713908624259003,0.036744371930608685
GENE_00504,0.36004644799220653,0.08389707008853481,0.11278003775848207
GENE_00505,0.15608689601277348,0.39544890731386895,0.4208246326634766
GENE_00506,0.20644634341192347,0.31335927281538317,0.3406628144244034
GENE_00507,0.48324807697872885,0.02614890417082293,0.04653976534104109
GENE_00508,0.5392612232551377,0.004494450344715547,0.014299873829829928
GENE_00509,0.34526950486467545,0.07198367620842339,0.09976947499434981
GENE_00510,0.6916825487982106,0.001018213972741037,0.006122401577716541
GENE_00511,0.41105173353903623,0.064561657969761,0.09135652747949767
GENE_00512,0.682307407087742,0.0004255227637388111,0.003789160852527258
GENE_00513,0.370923636089163,0.048808408940028726,0.0737175788249943
GENE_00514,0.32937691874121366,0.12571732261417554,0.1556100044735432
GENE_00515,0.6724822179489394,0.0013373064315408514,0.007080800029355857
GENE_00516,0.6053332179634721,0.00941701521196208,0.022940353744122
GENE_00517,0.4783923287651719,0.041789969685867845,0.0655117881891642
GENE_00518,0.4957603656510372,0.015171106570757325,0.03175200203172316
GENE_00519,0.45044716809399077,0.01480321679615984,0.031230415181771817
GENE_00520,0.42891572271653544,0.05847255347037953,0.08458347095382544
GENE_00521,0.5467603832413337,0.01159068333428304,0.02643257316826235
GENE_00522,0.8271882555584744,2.3456084132097455e-05,0.0008045436025572662
GENE_00523,0.62621933457614,0.004410498432642807,0.014132358575935
GENE_00524,0.3086173219440349,0.10359563602198839,0.13320770994212214
GENE_00525,0.44151312933911946,0.039772916213462496,0.06308154831635607
GENE_00526,0.47271900131227707,0.04898573648023597,0.07388497206672091
GENE_00527,0.42903415575521553,0.032765388460590884,0.05489259249554512
GENE_00528,0.6535061471508046,0.003550691285926357,0.012358828005312765
GENE_00529,0.26066750857591625,0.2066187133065542,0.23656825430106965
GENE_00530,0.7307532970382677,0.00036498899258698023,0.0035184823822981917
GENE_00531,0.455738561433785,0.04059791184422525,0.06406467439807843
GENE_00532,0.9923127064256416,4.041178459782385e-06,0.00034837745342951597
GENE_00533,0.6648333070702392,0.003229367331457876,0.011666789492261112
GENE_00534,0.7114105686264809,0.0013469862363561743,0.007123142445035296
GENE_00535,0.22593704251895108,0.29988815736398083,0.3275815828277116
GENE_00536,0.2688804773139992,0.20658747888798212,0.2365595773365191
GENE_00537,0.06617476253975951,0.7642692442765718,0.7738651724145118
GENE_00538,0.5135397398807386,0.015899727463084892,0.03289145110278215
GENE_00539,0.8938584692968181,0.00017998195684686922,0.0024029633757926467
GENE_00540,0.37306823514668874,0.09380395804160867,0.123340432886979
GENE_00541,0.7932150764463248,0.0005397284281666681,0.004355960642092943
GENE_00542,0.3631410213651085,0.10003389446942168,0.12964475695881506
GENE_00543,0.6886777174223591,0.0010400442514862014,0.0062018142605020955
GENE_00544,0.5274568732678713,0.005478519729449374,0.016175139443310817
GENE_00545,0.8712980896096063,1.7681172318644467e-05,0.0007021462122856949
GENE_00546,0.8015236191973694,0.000320797812669735,0.0033111081039506347
GENE_00547,0.6768802295217453,0.0014625381870745438,0.00745043577973286
GENE_00548,0.6405496656713314,0.003013851173692891,0.011254111925664268
GENE_00549,0.5979208355235341,0.002708774847220053,0.010569703231406678
GENE_00550,0.6093019148897918,0.006025775980418024,0.01726583375477944
GENE_00551,0.4817504903077623,0.014670082005832454,0.031041223033923936
GENE_00552,0.18402186470760196,0.35591463301953385,0.3824808808475363
GENE_00553,0.5098757503988329,0.019462041966633543,0.03772444653350173
GENE_00554,0.6020557685371566,0.006048096235183621,0.017299847372155713
GENE_00555,0.5440798072547297,0.018918664274502135,0.03695753281743315
GENE_00556,0.7875902917627426,0.0002128680346449124,0.002650909522352583
GENE_00557,0.394096218891395,0.06808702932724686,0.09540006911481975
GENE_00558,0.36804455087358523,0.10955529338945763,0.1391708503422988
GENE_00559,0.3363542946134128,0.12026284583555805,0.14993497797725724
GENE_00560,0.43780498742627394,0.03083490584681245,0.05252145927429436
GENE_00561,0.23717744741094382,0.29218931600454734,0.32010223050454356
GENE_00562,0.3678291992140501,0.06648512078713092,0.09349616198443388
GENE_00563,0.5828995922992926,0.009618015469843878,0.02328253563264071
GENE_00564,0.5734360076460625,0.004352706747896946,0.014054590726176774
GENE_00565,0.5168289869796405,0.012054273572154193,0.027149264802149083
GENE_00566,0.4331225403819481,0.04804514257099149,0.07288401482249922
GENE_00567,0.4370639127275604,0.03835116062300366,0.061450345494317674
GENE_00568,0.6867775010452757,0.001186295141383435,0.006679180776652634
GENE_00569,0.13057610326472968,0.5127935139735733,0.5326617990792285
GENE_00570,0.6296590702266478,0.0008830349750621972,0.005617270833728989
GENE_00571,0.3999265717731104,0.03706489944108485,0.05994706359209352
GENE_00572,0.5720707801628482,0.011584220884346153,0.026423861506264034
GENE_00573,0.30618843340482815,0.13985907402648054,0.16997942881195982
GENE_00574,0.6745589355138151,0.0006891400851959594,0.004932145786350431
GENE_00575,0.3923786570173444,0.07634081839361008,0.10467303221604246
GENE_00576,0.8424134022051124,3.208144459749146e-05,0.000907089868294087
GENE_00577,0.7788780291084025,6.311689575498776e-05,0.0013067680280535766
GENE_00578,0.708543777977213,0.0011919282201260605,0.00668495917064532
GENE_00579,0.34623489304712507,0.08731803106703372,0.11637749042654101
GENE_00580,0.2353461959827312,0.24780989320565192,0.2769444492687214
GENE_00581,0.7545897823722267,0.0002756843754109772,0.0030647520968049226
GENE_00582,0.33389108530012557,0.08772430573123775,0.11682555031460615
GENE_00583,0.29115818456383824,0.14186283796461147,0.1718622515565087
GENE_00584,0.7887314632348348,0.0007244242020587393,0.005002929572228862
GENE_00585,0.7009504375916205,0.0006562945288140989,0.0048115434663790245
GENE_00586,0.8533435570090857,3.294065862497317e-05,0.0009150182951381437
GENE_00587,0.22546248830052296,0.3246537197654529,0.3517375078715632
GENE_00588,0.47820725792983865,0.018843287487340862,0.03686810308616878
GENE_00589,0.2896120216379421,0.13327136842695583,0.16346298102165563
GENE_00590,0.4467978606926728,0.028866381482722903,0.05005441561075586
GENE_00591,0.1599807585266646,0.4757123883500567,0.4976591571817729
GENE_00592,0.7156085653734552,0.0007634793335661305,0.005151682412726927
GENE_00593,0.41751763065542846,0.046069729322866966,0.0706482584310182
GENE_00594,0.515380571945939,0.01870465158515852,0.03673340845474965
GENE_00595,0.5923781554358598,0.005725180700764947,0.01669634715081088
GENE_00596,0.6964917710188523,0.0033457613479907604,0.011915363251739723
GENE_00597,0.6739987579512201,0.004375296588186664,0.01408958555768888
GENE_00598,0.6051382673348371,0.004533130590640142,0.014358981915236433
GENE_00599,0.7076262634505,0.002199514872367774,0.009441815514426688
GENE_00600,0.7233147609880053,0.0013732272268577688,0.007201483856478377
GENE_00601,0.1405744394481827,0.47189704559400947,0.49387445902041804
GENE_00602,0.43084282781515526,0.05780488334165905,0.08376305367578474
GENE_00603,0.5734518962774962,0.005379666794067994,0.016010913077583313
GENE_00604,0.4946210584643502,0.02007804813799708,0.03850795576907764
GENE_00605,0.9186592582108055,1.5330818216447315e-05,0.0006724043077389173
GENE_00606,0.6842398435488191,0.0008709724795803642,0.005571079982574392
GENE_00607,0.32817291268927207,0.1294352090632296,0.1595995179571265
GENE_00608,0.643844411658792,0.0014516388094720832,0.007414065717074348
GENE_00609,0.41234199058614873,0.05249186369320493,0.07784645364556567
GENE_00610,0.5775921026191719,0.0031566411097685605,0.011524794121097338
GENE_00611,0.9284334148865065,5.014055476169314e-06,0.0004011244380935451
GENE_00612,0.43925639348998313,0.04736947647557571,0.07215817781543664
GENE_00613,0.2503018634601881,0.23575455850251845,0.2654477885511898
GENE_00614,0.46106137115509327,0.02443307307567915,0.04431335785230341
GENE_00615,0.8589694883160837,0.00019636854264367345,0.0025272656710897483
GENE_00616,0.4969157915388358,0.013493232782473151,0.029371425299244996
GENE_00617,0.6735794088328921,0.0014414057751213445,0.007391824487801766
GENE_00618,0.19961336453942824,0.3124324374432353,0.3398220985895533
GENE_00619,0.6651177573832934,0.002500526481946189,0.010094979741405689
GENE_00620,0.6926080933931313,0.004157740152421883,0.013624131110946902
GENE_00621,0.5110183975932934,0.016585565652998454,0.03382048461051887
GENE_00622,0.6039386625743539,0.0010824597159478453,0.006325042641112456
GENE_00623,0.7139649946956412,0.001981942782228756,0.008931693475568978
GENE_00624,0.38916264754341334,0.06504922996519381,0.0918904223268736
GENE_00625,0.24084153028360866,0.2323132285029042,0.2620271018530388
GENE_00626,0.49365192128550284,0.031087642691510108,0.052807274828452704
GENE_00627,0.5202417838683173,0.012114020737764512,0.027247010206397915
GENE_00628,0.8138805067799462,0.000483264565943725,0.004120676851702063
GENE_00629,0.4976308116874062,0.01599694312020192,0.0330178502582816
GENE_00630,0.6214156953850507,0.005575965848915981,0.016365681687954936
GENE_00631,0.7593140819243906,0.0004174972868655382,0.003764418960130119
